trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1072,False,"{'a': 0.5, 'e': 1.31736120469369e-24}",25,0,32.670843606804056,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1073,False,"{'a': 0.5, 'e': 1.2514931444590054e-24}",20,0,28.222718115670958,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1074,False,"{'a': 0.5, 'e': 1.188918487236055e-24}",25,0,31.492288983304594,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1075,False,"{'a': 0.5, 'e': 1.1294725628742523e-24}",20,0,26.34102949688499,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1076,False,"{'a': 0.5, 'e': 1.0729989347305396e-24}",25,0,32.25128540369229,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1077,False,"{'a': 0.5, 'e': 1.0193489879940125e-24}",25,0,32.68088857795815,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1078,False,"{'a': 0.5, 'e': 9.683815385943119e-25}",25,0,36.477684443530165,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1079,False,"{'a': 0.5, 'e': 9.199624616645963e-25}",20,0,22.33900574651849,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1080,False,"{'a': 0.5, 'e': 8.739643385813664e-25}",20,0,27.424282486459035,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1081,False,"{'a': 0.5, 'e': 8.30266121652298e-25}",25,0,33.342271850045655,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1082,False,"{'a': 0.5, 'e': 7.887528155696831e-25}",25,0,31.859824542027745,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1083,False,"{'a': 0.5, 'e': 7.49315174791199e-25}",25,0,27.948570697951467,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1084,False,"{'a': 0.5, 'e': 7.11849416051639e-25}",20,0,29.247042221174368,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1085,False,"{'a': 0.5, 'e': 6.76256945249057e-25}",30,22,14.41345205729234,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.5, 'e': 6.424440979866041e-25}",20,0,29.36978457990457,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1087,False,"{'a': 0.5, 'e': 6.103218930872739e-25}",25,6,30.571704358691342,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.5, 'e': 5.7980579843291015e-25}",30,15,26.16688727398462,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.5, 'e': 5.508155085112646e-25}",20,9,18.821742849004664,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.5, 'e': 5.232747330857013e-25}",25,0,31.223102066003214,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1091,False,"{'a': 0.5, 'e': 4.971109964314163e-25}",25,17,16.26065089079713,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.5, 'e': 4.7225544660984545e-25}",20,7,23.442336599524566,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.5, 'e': 4.486426742793532e-25}",25,0,37.29074186369052,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1094,False,"{'a': 0.5, 'e': 4.262105405653855e-25}",20,7,17.591838166961804,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.5, 'e': 4.0490001353711614e-25}",30,0,40.991600879724004,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1096,False,"{'a': 0.5, 'e': 3.846550128602603e-25}",25,0,31.46473697724515,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1097,False,"{'a': 0.5, 'e': 3.654222622172473e-25}",25,0,31.426366888369415,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1098,False,"{'a': 0.5, 'e': 3.4715114910638493e-25}",20,0,18.485177456071842,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1099,False,"{'a': 0.5, 'e': 3.2979359165106568e-25}",25,0,21.474268561218935,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1100,False,"{'a': 0.5, 'e': 3.1330391206851238e-25}",20,0,29.929241525636616,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1101,False,"{'a': 0.5, 'e': 2.9763871646508673e-25}",20,0,18.24298297063131,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1102,False,"{'a': 0.5, 'e': 2.8275678064183237e-25}",25,0,33.78787693250397,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1103,False,"{'a': 0.5, 'e': 2.6861894160974077e-25}",35,22,20.244164940786135,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.5, 'e': 2.551879945292537e-25}",20,0,25.273917054541116,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1105,False,"{'a': 0.5, 'e': 2.42428594802791e-25}",30,0,42.48908067286606,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1106,False,"{'a': 0.5, 'e': 2.3030716506265144e-25}",20,0,26.878484256355065,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1107,False,"{'a': 0.5, 'e': 2.1879180680951887e-25}",20,0,27.603977391909012,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1108,False,"{'a': 0.5, 'e': 2.078522164690429e-25}",20,0,25.83266252826417,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1109,False,"{'a': 0.5, 'e': 1.9745960564559076e-25}",20,7,22.167781134714296,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.5, 'e': 1.875866253633112e-25}",25,5,28.367212185876614,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.5, 'e': 1.7820729409514564e-25}",25,0,29.17209671173401,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1112,False,"{'a': 0.5, 'e': 1.6929692939038834e-25}",25,1,31.61065443622223,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.5, 'e': 1.6083208292086893e-25}",20,0,24.988508602589143,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1114,False,"{'a': 0.5, 'e': 1.5279047877482548e-25}",30,0,39.46640451444409,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1115,False,"{'a': 0.5, 'e': 1.451509548360842e-25}",20,0,25.946355187833486,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1116,False,"{'a': 0.5, 'e': 1.3789340709427997e-25}",25,0,39.69074657758836,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1117,False,"{'a': 0.5, 'e': 1.3099873673956596e-25}",20,1,25.375692958470815,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.5, 'e': 1.2444879990258767e-25}",20,1,25.834568279016032,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.5, 'e': 1.1822635990745828e-25}",25,15,16.48754020353321,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.5, 'e': 1.1231504191208536e-25}",25,0,32.83236930379974,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1121,False,"{'a': 0.5, 'e': 1.0669928981648108e-25}",25,17,11.485765085361955,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.5, 'e': 1.0136432532565702e-25}",30,0,40.12908094623103,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1123,False,"{'a': 0.5, 'e': 9.629610905937417e-26}",25,0,33.327755766173574,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1124,False,"{'a': 0.5, 'e': 9.148130360640546e-26}",20,16,7.923342685399442,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.5, 'e': 8.690723842608517e-26}",20,0,29.361719392964883,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1126,False,"{'a': 0.5, 'e': 8.256187650478092e-26}",25,11,17.894258958378384,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.5, 'e': 7.843378267954187e-26}",25,2,31.596345313939672,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.5, 'e': 7.451209354556478e-26}",20,12,15.383883570669195,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.5, 'e': 7.078648886828653e-26}",20,13,11.239935751576523,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.5, 'e': 6.72471644248722e-26}",25,2,35.56740577553733,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.5, 'e': 6.388480620362858e-26}",25,2,26.24888668033972,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.5, 'e': 6.069056589344716e-26}",30,0,42.413165802981226,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1133,False,"{'a': 0.5, 'e': 5.765603759877479e-26}",20,12,12.612772937350314,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.5, 'e': 5.477323571883606e-26}",30,15,19.930705107666554,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.5, 'e': 5.203457393289425e-26}",25,16,15.90092679399241,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.5, 'e': 4.943284523624953e-26}",30,13,25.065678402010455,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.5, 'e': 4.6961202974437055e-26}",25,0,33.71126535810346,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1138,False,"{'a': 0.5, 'e': 4.4613142825715197e-26}",20,0,25.366519420767368,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1139,False,"{'a': 0.5, 'e': 4.2382485684429437e-26}",25,16,14.450971668982039,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.5, 'e': 4.026336140020796e-26}",25,0,27.66426428511636,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1141,False,"{'a': 0.5, 'e': 3.8250193330197565e-26}",20,0,21.014986990395208,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.5, 'e': 3.633768366368768e-26}",25,3,33.137445701012034,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.5, 'e': 3.45207994805033e-26}",25,0,31.056775980651313,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1144,False,"{'a': 0.5, 'e': 3.279475950647813e-26}",20,0,22.725404879633828,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1145,False,"{'a': 0.5, 'e': 3.115502153115422e-26}",20,14,12.73322659683149,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.5, 'e': 2.959727045459651e-26}",25,5,31.73904403527803,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.5, 'e': 2.811740693186668e-26}",20,5,19.649188077827393,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.5, 'e': 2.6711536585273347e-26}",20,14,10.743361453042871,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.5, 'e': 2.537595975600968e-26}",20,12,14.269668112304771,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.5, 'e': 2.4107161768209194e-26}",20,0,23.35646698419012,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1151,False,"{'a': 0.5, 'e': 2.2901803679798733e-26}",20,5,24.205048086106416,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.5, 'e': 2.1756713495808795e-26}",20,0,24.769313763674027,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1153,False,"{'a': 0.5, 'e': 2.0668877821018354e-26}",20,0,28.46396546810665,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1154,False,"{'a': 0.5, 'e': 1.9635433929967435e-26}",30,8,30.670989566067654,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.5, 'e': 1.8653662233469063e-26}",30,0,42.29785503089127,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1156,False,"{'a': 0.5, 'e': 1.772097912179561e-26}",30,0,42.68073438524416,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1157,False,"{'a': 0.5, 'e': 1.6834930165705828e-26}",20,16,7.30740638681935,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.5, 'e': 1.5993183657420538e-26}",20,0,25.113670058039155,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1159,False,"{'a': 0.5, 'e': 1.519352447454951e-26}",20,10,17.27323569810409,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.5, 'e': 1.4433848250822034e-26}",20,0,24.56859220327479,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1161,False,"{'a': 0.5, 'e': 1.371215583828093e-26}",25,0,38.26802355629822,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1162,False,"{'a': 0.5, 'e': 1.3026548046366883e-26}",20,16,4.6240788657484355,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.5, 'e': 1.2375220644048539e-26}",25,5,31.506979181762784,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.5, 'e': 1.1756459611846111e-26}",20,13,8.312555288302105,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.5, 'e': 1.1168636631253805e-26}",20,0,33.046376476848735,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1166,False,"{'a': 0.5, 'e': 1.0610204799691114e-26}",20,7,25.773370096034107,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.5, 'e': 1.0079694559706558e-26}",20,14,12.252292533547118,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.5, 'e': 9.575709831721229e-27}",20,0,30.203624251927664,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1169,False,"{'a': 0.5, 'e': 9.096924340135168e-27}",25,2,27.556826642321628,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.5, 'e': 8.642078123128409e-27}",35,0,48.95102542395475,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1171,False,"{'a': 0.5, 'e': 8.209974216971988e-27}",20,0,20.88918359755719,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1172,False,"{'a': 0.5, 'e': 7.799475506123389e-27}",25,8,32.58950091867491,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.5, 'e': 7.409501730817219e-27}",35,0,33.34945274388956,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1174,False,"{'a': 0.5, 'e': 7.039026644276357e-27}",25,0,20.060752267898938,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1175,False,"{'a': 0.5, 'e': 6.687075312062539e-27}",30,0,36.796206743137674,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1176,False,"{'a': 0.5, 'e': 6.352721546459412e-27}",20,0,29.369492849904738,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1177,False,"{'a': 0.5, 'e': 6.035085469136441e-27}",20,2,28.128694693288914,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.5, 'e': 5.733331195679619e-27}",30,4,39.82245086131524,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.5, 'e': 5.446664635895637e-27}",20,7,20.86141115670255,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.5, 'e': 5.1743314041008554e-27}",25,11,27.33162162886464,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.5, 'e': 4.915614833895812e-27}",30,10,29.531341389694614,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.5, 'e': 4.6698340922010216e-27}",25,0,32.5823098270481,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1183,False,"{'a': 0.5, 'e': 4.4363423875909705e-27}",25,0,28.34740799393466,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1184,False,"{'a': 0.5, 'e': 4.214525268211421e-27}",20,6,20.848050815549726,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.5, 'e': 4.0037990048008506e-27}",30,5,35.18727318986818,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.5, 'e': 3.8036090545608074e-27}",20,10,17.549099816016476,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.5, 'e': 3.613428601832767e-27}",30,0,41.61650476521052,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1188,False,"{'a': 0.5, 'e': 3.4327571717411286e-27}",20,4,24.960748290328954,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.5, 'e': 3.261119313154072e-27}",30,0,36.81792105111066,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1190,False,"{'a': 0.5, 'e': 3.0980633474963683e-27}",25,15,14.342067914694631,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.5, 'e': 2.9431601801215498e-27}",20,7,19.231328348523633,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.5, 'e': 2.796002171115472e-27}",30,0,42.118589917910626,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1193,False,"{'a': 0.5, 'e': 2.6562020625596982e-27}",20,0,26.665655644975576,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1194,False,"{'a': 0.5, 'e': 2.5233919594317132e-27}",35,8,44.1999034291888,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.5, 'e': 2.3972223614601277e-27}",20,0,32.11212810077639,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1196,False,"{'a': 0.5, 'e': 2.277361243387121e-27}",20,0,25.030218442475004,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1197,False,"{'a': 0.5, 'e': 2.163493181217765e-27}",35,0,40.641793053086666,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1198,False,"{'a': 0.5, 'e': 2.0553185221568767e-27}",35,14,38.037858207790585,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.5, 'e': 1.9525525960490326e-27}",20,0,27.330411600575562,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1200,False,"{'a': 0.5, 'e': 1.854924966246581e-27}",30,0,37.0477741099578,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1201,False,"{'a': 0.5, 'e': 1.7621787179342517e-27}",25,10,21.212332247694015,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.5, 'e': 1.674069782037539e-27}",20,0,26.939234805105254,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1203,False,"{'a': 0.5, 'e': 1.590366292935662e-27}",20,0,30.302587532041187,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1204,False,"{'a': 0.5, 'e': 1.510847978288879e-27}",25,0,36.40724413824493,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1205,False,"{'a': 0.5, 'e': 1.435305579374435e-27}",20,0,18.14275376994959,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1206,False,"{'a': 0.5, 'e': 1.363540300405713e-27}",20,7,21.576756181091362,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.5, 'e': 1.2953632853854274e-27}",25,0,37.69793581251238,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1208,False,"{'a': 0.5, 'e': 1.2305951211161559e-27}",20,0,28.237781633458486,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1209,False,"{'a': 0.5, 'e': 1.1690653650603481e-27}",20,0,26.666016119729626,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1210,False,"{'a': 0.5, 'e': 1.1106120968073305e-27}",20,0,30.58824851369438,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1211,False,"{'a': 0.5, 'e': 1.055081491966964e-27}",25,0,34.47273843865807,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1212,False,"{'a': 0.5, 'e': 1.0023274173686159e-27}",20,0,30.404826530300024,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1213,False,"{'a': 0.5, 'e': 9.52211046500185e-28}",25,0,26.409876592717005,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1214,False,"{'a': 0.5, 'e': 9.046004941751758e-28}",25,5,30.628842711037525,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.5, 'e': 8.593704694664169e-28}",20,0,25.529841508949847,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1216,False,"{'a': 0.5, 'e': 8.16401945993096e-28}",20,10,17.990566447939823,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.5, 'e': 7.7558184869344115e-28}",25,0,33.661368679568525,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1218,False,"{'a': 0.5, 'e': 7.36802756258769e-28}",35,0,46.4000782560751,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1219,False,"{'a': 0.5, 'e': 6.999626184458305e-28}",20,16,7.1619294537812745,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.5, 'e': 6.64964487523539e-28}",20,10,13.38748079607028,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.5, 'e': 6.317162631473621e-28}",25,0,28.355310899585508,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1222,False,"{'a': 0.5, 'e': 6.001304499899939e-28}",20,0,25.536403730331898,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1223,False,"{'a': 0.5, 'e': 5.701239274904942e-28}",25,0,36.57431448582527,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1224,False,"{'a': 0.5, 'e': 5.416177311159695e-28}",20,6,24.32271428191765,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.5, 'e': 5.1453684456017095e-28}",20,0,21.27813794582276,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1226,False,"{'a': 0.5, 'e': 4.888100023321623e-28}",20,8,19.48693154291339,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.5, 'e': 4.643695022155542e-28}",20,0,22.664854136583475,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1228,False,"{'a': 0.5, 'e': 4.411510271047765e-28}",20,0,22.613689692833738,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1229,False,"{'a': 0.5, 'e': 4.1909347574953765e-28}",25,0,35.024191057436056,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1230,False,"{'a': 0.5, 'e': 3.9813880196206075e-28}",20,2,20.65265222636819,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.5, 'e': 3.782318618639577e-28}",35,13,39.31470051071431,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.5, 'e': 3.593202687707598e-28}",25,0,36.60415307405261,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1233,False,"{'a': 0.5, 'e': 3.4135425533222177e-28}",25,13,20.525096074065644,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.5, 'e': 3.242865425656107e-28}",20,0,26.452851422956794,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1235,False,"{'a': 0.5, 'e': 3.0807221543733015e-28}",20,0,27.29233916432278,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1236,False,"{'a': 0.5, 'e': 2.926686046654636e-28}",20,10,16.4383571061844,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.5, 'e': 2.7803517443219043e-28}",20,0,30.826099524591537,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1238,False,"{'a': 0.5, 'e': 2.641334157105809e-28}",30,0,40.64231266379549,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1239,False,"{'a': 0.5, 'e': 2.5092674492505183e-28}",30,1,42.1922969897071,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.5, 'e': 2.383804076787992e-28}",20,0,28.785659445014147,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1241,False,"{'a': 0.5, 'e': 2.2646138729485924e-28}",25,0,36.180672254287245,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1242,False,"{'a': 0.5, 'e': 2.1513831793011627e-28}",20,0,23.186639543472513,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1243,False,"{'a': 0.5, 'e': 2.0438140203361044e-28}",25,14,18.686578695762833,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.5, 'e': 1.9416233193192993e-28}",20,0,24.74087305740779,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1245,False,"{'a': 0.5, 'e': 1.8445421533533342e-28}",20,0,22.80123704578832,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1246,False,"{'a': 0.5, 'e': 1.7523150456856675e-28}",25,7,30.440772582855598,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.5, 'e': 1.664699293401384e-28}",25,13,16.314766018493653,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.5, 'e': 1.5814643287313146e-28}",20,0,30.28028910157327,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1249,False,"{'a': 0.5, 'e': 1.502391112294749e-28}",30,0,37.628125991735,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
