trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1347,False,"{'a': 0.5, 'e': 0.017473433270822035}",25,0,43.49155523612575,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1348,False,"{'a': 0.5, 'e': 0.01742101297100957}",20,11,16.95460412802612,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.5, 'e': 0.01736874993209654}",20,13,14.982109731184782,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.5, 'e': 0.01731664368230025}",35,17,21.199819099658978,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1351,False,"{'a': 0.5, 'e': 0.01726469375125335}",20,7,23.31432080975294,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.5, 'e': 0.01721289966999959}",20,9,20.434163995122148,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.5, 'e': 0.017161260970989592}",25,12,26.305512074674695,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.5, 'e': 0.017109777188076623}",25,11,22.587491218989168,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.5, 'e': 0.017058447856512393}",25,7,35.458693332765975,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.5, 'e': 0.017007272512942855}",30,9,35.63938819742329,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.5, 'e': 0.016956250695404025}",25,8,28.818384813291008,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.5, 'e': 0.016905381943317813}",25,13,23.97954792693392,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.5, 'e': 0.016854665797487862}",30,8,38.700729895224754,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.5, 'e': 0.016804101800095398}",20,11,18.572425741816414,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.5, 'e': 0.01675368949469511}",25,11,26.474355970542092,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.5, 'e': 0.016703428426211028}",25,8,27.678151233104774,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.5, 'e': 0.016653318140932395}",35,22,24.2931573651113,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.5, 'e': 0.016603358186509595}",25,11,25.26532431691275,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.5, 'e': 0.016553548111950065}",35,16,18.09892375699283,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1366,False,"{'a': 0.5, 'e': 0.016503887467614217}",30,13,29.825044938298106,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.5, 'e': 0.016454375805211374}",35,22,22.42602487524362,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.5, 'e': 0.01640501267779574}",25,9,18.98778908205753,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1369,False,"{'a': 0.5, 'e': 0.016355797639762353}",20,11,17.606121939558797,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.5, 'e': 0.016306730246843065}",20,5,23.014204116842187,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.5, 'e': 0.016257810056102537}",20,2,35.00212679092956,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.5, 'e': 0.016209036625934228}",30,18,17.45802356754411,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.5, 'e': 0.016160409516056424}",30,9,33.03472041884509,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.5, 'e': 0.016111928287508258}",25,11,23.835516782539607,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.5, 'e': 0.016063592502645732}",30,18,22.89847772872993,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.5, 'e': 0.016015401725137796}",20,1,21.64790570975733,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.5, 'e': 0.01596735551996238}",25,16,19.298527153929676,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.5, 'e': 0.015919453453402493}",25,17,14.90199288748672,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.5, 'e': 0.015871695093042287}",20,14,10.719829486764267,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.5, 'e': 0.01582408000776316}",20,13,13.52155667058435,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.5, 'e': 0.01577660776773987}",20,10,20.881934683991545,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.5, 'e': 0.01572927794443665}",25,18,4.345677871350294,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.5, 'e': 0.01568209011060334}",30,8,43.10386163254225,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.5, 'e': 0.01563504384027153}",25,18,-9.430583167322185,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1385,False,"{'a': 0.5, 'e': 0.015588138708750716}",25,14,23.532014957748267,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.5, 'e': 0.015541374292624463}",25,12,21.459951138742994,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.5, 'e': 0.01549475016974659}",35,21,27.35043568474654,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.5, 'e': 0.01544826591923735}",25,17,17.34006565582571,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.5, 'e': 0.015401921121479638}",20,9,20.969452652278193,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.5, 'e': 0.0153557153581152}",35,20,27.967527100761096,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.5, 'e': 0.015309648212040854}",20,4,27.230357841817913,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.5, 'e': 0.01526371926740473}",25,14,22.823769418388167,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.5, 'e': 0.015217928109602517}",20,8,17.039635286786375,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.5, 'e': 0.015172274325273708}",20,2,34.432378388235236,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.5, 'e': 0.015126757502297888}",25,11,23.57392110241735,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.5, 'e': 0.015081377229790994}",30,16,29.701885153992233,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.5, 'e': 0.01503613309810162}",25,15,18.089683029176335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.5, 'e': 0.014991024698807316}",25,10,23.911503178797023,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.5, 'e': 0.014946051624710894}",35,13,41.530398195446246,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.5, 'e': 0.014901213469836761}",20,16,5.82244502858032,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.5, 'e': 0.014856509829427251}",25,10,28.71023198775998,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.5, 'e': 0.014811940299938969}",30,23,16.04692253581546,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.5, 'e': 0.014767504479039153}",25,13,21.756989254120267,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.5, 'e': 0.014723201965602034}",25,0,41.95873013115135,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1405,False,"{'a': 0.5, 'e': 0.014679032359705229}",20,8,3.7034778752607473,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1406,False,"{'a': 0.5, 'e': 0.014634995262626113}",20,5,27.31288528857147,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.5, 'e': 0.014591090276838234}",25,15,18.381827115201403,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.5, 'e': 0.01454731700600772}",20,7,11.873370920750864,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1409,False,"{'a': 0.5, 'e': 0.014503675054989697}",20,11,18.189691748782913,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.5, 'e': 0.014460164029824727}",25,14,14.802819493977248,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.5, 'e': 0.014416783537735253}",30,23,14.219741722410172,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.5, 'e': 0.014373533187122048}",25,20,10.438649456369342,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.5, 'e': 0.014330412587560681}",25,18,12.81454010080703,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.5, 'e': 0.014287421349798}",20,3,28.76799496429102,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.5, 'e': 0.014244559085748605}",20,7,22.786690807256335,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.5, 'e': 0.01420182540849136}",20,16,9.666006457664547,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.5, 'e': 0.014159219932265885}",30,11,34.343935097196656,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.5, 'e': 0.014116742272469087}",25,16,15.956543014578802,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.5, 'e': 0.01407439204565168}",25,18,17.732976993683312,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.5, 'e': 0.014032168869514725}",20,11,14.858719250840693,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.5, 'e': 0.01399007236290618}",20,0,28.46047331144529,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1422,False,"{'a': 0.5, 'e': 0.013948102145817463}",20,3,29.91223299998923,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.5, 'e': 0.01390625783938001}",20,3,22.06046648405651,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.5, 'e': 0.01386453906586187}",35,19,27.845687096494927,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.5, 'e': 0.013822945448664284}",25,16,15.90034989718652,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.5, 'e': 0.01378147661231829}",20,9,16.454767240236066,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.5, 'e': 0.013740132182481336}",20,16,6.930701006823397,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.5, 'e': 0.013698911785933892}",20,10,17.265885719913566,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.5, 'e': 0.01365781505057609}",20,11,17.457109869555016,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.5, 'e': 0.013616841605424363}",25,8,31.54385085450953,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.5, 'e': 0.013575991080608089}",25,18,12.704780305818526,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.5, 'e': 0.013535263107366266}",25,12,21.272297665699455,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.5, 'e': 0.013494657318044166}",25,0,36.46834158200189,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1434,False,"{'a': 0.5, 'e': 0.013454173346090033}",30,22,15.09986307032225,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.5, 'e': 0.013413810826051763}",20,14,11.588968405962818,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.5, 'e': 0.013373569393573608}",25,14,21.834742670657523,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.5, 'e': 0.013333448685392888}",25,13,21.74624705725543,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.5, 'e': 0.01329344833933671}",25,7,27.873334283417744,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.5, 'e': 0.013253567994318698}",20,2,26.24711308610969,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.5, 'e': 0.013213807290335743}",30,14,32.25084946836392,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.5, 'e': 0.013174165868464736}",20,2,31.195884766023426,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.5, 'e': 0.013134643370859341}",25,10,27.460592539987168,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.5, 'e': 0.013095239440746764}",20,6,23.331804646579993,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.5, 'e': 0.013055953722424522}",20,4,27.764154130066586,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.5, 'e': 0.013016785861257249}",25,14,18.272204527264133,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.5, 'e': 0.012977735503673477}",25,17,15.392139200658189,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.5, 'e': 0.012938802297162457}",20,16,8.492683384708496,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.5, 'e': 0.012899985890270969}",20,15,9.825889314801284,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.5, 'e': 0.012861285932600157}",30,18,20.80146533933783,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.5, 'e': 0.012822702074802355}",20,8,19.511432668290645,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.5, 'e': 0.012784233968577948}",25,13,22.202414240897646,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.5, 'e': 0.012745881266672214}",20,8,19.59744934819745,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.5, 'e': 0.012707643622872198}",20,7,20.777586475226087,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.5, 'e': 0.012669520692003581}",20,12,7.781336883982679,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.5, 'e': 0.01263151212992757}",30,22,14.952483869146585,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.5, 'e': 0.012593617593537788}",25,11,24.302435650687464,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.5, 'e': 0.012555836740757173}",25,15,17.54880208219621,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.5, 'e': 0.012518169230534903}",25,16,16.350999410314657,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.5, 'e': 0.012480614722843298}",20,13,15.809802323820593,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.5, 'e': 0.012443172878674769}",30,17,24.776800724143964,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.5, 'e': 0.012405843360038743}",20,6,24.442627684501588,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.5, 'e': 0.012368625829958627}",20,6,18.735254803648875,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.5, 'e': 0.012331519952468752}",30,22,16.20423506208354,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.5, 'e': 0.012294525392611345}",20,7,22.427576290816475,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.5, 'e': 0.01225764181643351}",20,6,26.793050104688376,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.5, 'e': 0.012220868890984211}",20,13,11.017848041509447,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.5, 'e': 0.012184206284311258}",25,2,33.50854985063856,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.5, 'e': 0.012147653665458323}",35,23,17.432765763250973,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.5, 'e': 0.01211121070446195}",20,0,29.977073146267884,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.5, 'e': 0.012074877072348562}",25,17,15.081599209417853,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.5, 'e': 0.012038652441131517}",20,14,11.160600611814733,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.5, 'e': 0.012002536483808123}",20,10,14.68342551795236,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.5, 'e': 0.011966528874356699}",30,8,42.12072779525751,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.5, 'e': 0.011930629287733628}",20,5,24.215959868639196,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.5, 'e': 0.011894837399870427}",20,12,17.349889093850333,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.5, 'e': 0.011859152887670817}",25,8,27.764714863772898,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.5, 'e': 0.011823575429007804}",30,13,33.19348841010066,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.5, 'e': 0.01178810470272078}",20,13,14.12458357036882,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.5, 'e': 0.011752740388612617}",25,12,10.223558099198668,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1480,False,"{'a': 0.5, 'e': 0.01171748216744678}",20,9,19.860400565123992,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.5, 'e': 0.01168232972094444}",25,8,26.0157975221247,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.5, 'e': 0.011647282731781606}",20,13,12.779433929952589,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.5, 'e': 0.011612340883586262}",20,13,14.455390011342443,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.5, 'e': 0.011577503860935503}",25,19,13.132834646084813,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.5, 'e': 0.011542771349352696}",25,0,37.36889943361816,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1486,False,"{'a': 0.5, 'e': 0.011508143035304638}",25,3,36.068860829605406,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.5, 'e': 0.011473618606198725}",20,0,30.264953725412433,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1488,False,"{'a': 0.5, 'e': 0.011439197750380128}",20,0,31.973619748507225,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.5, 'e': 0.011404880157128988}",20,8,23.082855319351044,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.5, 'e': 0.0113706655166576}",20,11,17.597278681819358,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.5, 'e': 0.011336553520107628}",25,11,27.535531642422978,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.5, 'e': 0.011302543859547305}",20,11,18.348814243456523,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.5, 'e': 0.011268636227968663}",30,0,47.03912636186798,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1494,False,"{'a': 0.5, 'e': 0.011234830319284758}",25,18,11.68762497518551,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.5, 'e': 0.011201125828326903}",20,11,5.44376338965198,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1496,False,"{'a': 0.5, 'e': 0.011167522450841922}",20,10,21.232830539140203,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.5, 'e': 0.011134019883489396}",25,12,1.8936105846871372,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1498,False,"{'a': 0.5, 'e': 0.011100617823838928}",30,10,35.89827031855972,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.5, 'e': 0.011067315970367411}",25,8,23.154664201547174,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.5, 'e': 0.011034114022456309}",25,18,11.580709123125322,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.5, 'e': 0.01100101168038894}",25,13,20.019440101302635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.5, 'e': 0}",25,15,20.54281556209277,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.5, 'e': 0}",20,8,15.554324171690087,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.5, 'e': 0}",20,5,27.041201390055218,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.5, 'e': 0}",20,15,8.953710022122142,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.5, 'e': 0}",20,14,11.516353133993379,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.5, 'e': 0}",30,17,21.09315234222573,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.5, 'e': 0}",25,12,26.535017918996402,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.5, 'e': 0}",25,13,22.677137098426194,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.5, 'e': 0}",20,16,6.7711052500972615,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.5, 'e': 0}",30,13,25.24213792126558,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.5, 'e': 0}",25,20,9.521432088626078,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.5, 'e': 0}",20,16,8.35713912287865,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.5, 'e': 0}",25,18,12.315149050612032,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.5, 'e': 0}",25,15,20.878280315318825,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.5, 'e': 0}",25,18,13.891131640089643,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.5, 'e': 0}",25,16,13.393019820491295,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.5, 'e': 0}",20,10,15.82520539063747,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.5, 'e': 0}",20,2,27.676739827488788,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.5, 'e': 0}",20,10,20.9911508911558,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.5, 'e': 0}",30,4,43.997119121157276,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.5, 'e': 0}",30,19,18.11360603701441,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.5, 'e': 0}",20,0,28.51066437240511,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
23,True,"{'a': 0.5, 'e': 0}",25,5,34.60363032986576,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.5, 'e': 0}",25,3,35.22055069902965,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.5, 'e': 0}",25,16,13.28784038587359,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.5, 'e': 0}",20,15,8.121441008146165,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.5, 'e': 0}",30,14,31.750271827380935,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.5, 'e': 0}",20,2,23.72757848618486,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.5, 'e': 0}",25,10,28.931677334226723,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.5, 'e': 0}",25,7,31.81599933449155,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
